1,Blaine,880,https://www.realtor.com/realestateandhomes-detail/191-96th-Ln-NE_Blaine_MN_55434_M72885-77009
169,Minneapolis,1529,https://www.realtor.com/realestateandhomes-detail/4042-Dupont-Ave-N_Minneapolis_MN_55412_M84766-10884
170,Minneapolis,1412,https://www.realtor.com/realestateandhomes-detail/3347-Johnson-St-NE_Minneapolis_MN_55418_M87054-95674
171,Minneapolis,1246,https://www.realtor.com/realestateandhomes-detail/920-52nd-Ave-N_Minneapolis_MN_55430_M85898-09073
172,Minneapolis,928,https://www.realtor.com/realestateandhomes-detail/2745-40th-Ave-S_Minneapolis_MN_55406_M86175-65016
173,Crystal,848,https://www.realtor.com/realestateandhomes-detail/4755-Xenia-Ave-N_Crystal_MN_55429_M75644-70599
174,Minneapolis,1288,https://www.realtor.com/realestateandhomes-detail/3333-Emerson-Ave-N_Minneapolis_MN_55412_M82694-00872
175,Minneapolis,1950,https://www.realtor.com/realestateandhomes-detail/916-30th-Ave-N_Minneapolis_MN_55411_M82127-48935
176,Minneapolis,1152,https://www.realtor.com/realestateandhomes-detail/2426-N-4th-St_Minneapolis_MN_55411_M85292-28469
177,Columbia Heights,1310,https://www.realtor.com/realestateandhomes-detail/4041-Maureen-Dr-NE-Unit-203_Columbia-Heights_MN_55421_M75114-53239
178,Minneapolis,760,https://www.realtor.com/realestateandhomes-detail/1225-Lasalle-Ave-Apt-1006_Minneapolis_MN_55403_M78311-01417
179,Minneapolis,955,https://www.realtor.com/realestateandhomes-detail/3939-Chicago-Ave-Apt-2_Minneapolis_MN_55407_M88292-15452
180,Minneapolis,941,https://www.realtor.com/realestateandhomes-detail/3441-Portland-Ave-Apt-3_Minneapolis_MN_55407_M76180-53247
181,Minneapolis,707,https://www.realtor.com/realestateandhomes-detail/720-3rd-Ave-NE-Apt-319_Minneapolis_MN_55413_M78487-52176
182,Minneapolis,1086,https://www.realtor.com/realestateandhomes-detail/4534-Aldrich-Ave-N_Minneapolis_MN_55412_M89449-23760
183,Minneapolis,655,https://www.realtor.com/realestateandhomes-detail/48-Groveland-Ter-Unit-304_Minneapolis_MN_55403_M76758-81766?ex=MN638454279
185,Minneapolis,1284,https://www.realtor.com/realestateandhomes-detail/2226-N-6th-St_Minneapolis_MN_55411_M75366-13344
186,Minneapolis,774,https://www.realtor.com/realestateandhomes-detail/210-W-Grant-St-Apt-707_Minneapolis_MN_55403_M79157-32373
187,Minneapolis,780,https://www.realtor.com/realestateandhomes-detail/1425-W-28th-St-Apt-420_Minneapolis_MN_55408_M81422-92336
188,Minneapolis,899,https://www.realtor.com/realestateandhomes-detail/3900-Harriet-Ave-Apt-5_Minneapolis_MN_55409_M86801-21755
189,Minneapolis,1250,https://www.realtor.com/realestateandhomes-detail/3506-Emerson-Ave-N_Minneapolis_MN_55412_M82385-07406
190,Minneapolis,891,https://www.realtor.com/realestateandhomes-detail/2610-Garfield-Ave-Apt-202_Minneapolis_MN_55408_M72793-85619
191,Minneapolis,1293,https://www.realtor.com/realestateandhomes-detail/3623-Colfax-Ave-N_Minneapolis_MN_55412_M77738-12994
192,Blaine,1314,https://www.realtor.com/realestateandhomes-detail/800-125th-Ln-NE_Blaine_MN_55434_M84036-37352
193,Minneapolis,1460,https://www.realtor.com/realestateandhomes-detail/3923-Emerson-Ave-N_Minneapolis_MN_55412_M87641-92865
194,Coon Rapids,1813,https://www.realtor.com/realestateandhomes-detail/12253-Drake-St-NW_Coon-Rapids_MN_55448_M85405-08157
195,Minneapolis,660,https://www.realtor.com/realestateandhomes-detail/15-S-1st-St-Apt-603_Minneapolis_MN_55401_M87801-98144
196,Edina,900,https://www.realtor.com/realestateandhomes-detail/6889-Langford-Dr_Edina_MN_55436_M85411-46569
197,Saint Louis Park,1283,https://www.realtor.com/realestateandhomes-detail/450-Ford-Rd-Unit-120_St-Louis-Park_MN_55426_M77063-70016
198,Coon Rapids,1080,https://www.realtor.com/realestateandhomes-detail/13154-Meadowood-Curv-NW-Apt-5_Coon-Rapids_MN_55448_M70212-90628
199,Plymouth,1314,https://www.realtor.com/realestateandhomes-detail/10540-43rd-Ave-N-Apt-312_Plymouth_MN_55442_M89141-22495
200,Brooklyn Center,1599,https://www.realtor.com/realestateandhomes-detail/7200-Perry-Ct-W_Brooklyn-Park_MN_55429_M76078-00221
201,Plymouth,980,https://www.realtor.com/realestateandhomes-detail/2210-Ranchview-Ln-N-Unit-132_Plymouth_MN_55447_M71865-26931
202,Blaine,1286,https://www.realtor.com/realestateandhomes-detail/1525-127th-Ln-NE_Blaine_MN_55449_M87782-79392
203,Bloomington,1141,https://www.realtor.com/realestateandhomes-detail/10750-Toledo-Ct_Bloomington_MN_55437_M86381-54861
205,Coon Rapids,936,https://www.realtor.com/realestateandhomes-detail/3118-116th-Ln-NW_Coon-Rapids_MN_55433_M75887-16390
206,Coon Rapids,1238,https://www.realtor.com/realestateandhomes-detail/11620-Norway-St-NW_Coon-Rapids_MN_55448_M80829-83329
207,Edina,992,https://www.realtor.com/realestateandhomes-detail/4370-Brookside-Ct-Apt-301_Edina_MN_55436_M86637-34554
208,Fridley,1356,https://www.realtor.com/realestateandhomes-detail/1641-N-Brenner-Pass_Fridley_MN_55432_M89966-09696
209,Plymouth,1592,https://www.realtor.com/realestateandhomes-detail/1194-Black-Oaks-Ln-N_Plymouth_MN_55447_M71228-53037
210,Brooklyn Park,1420,https://www.realtor.com/realestateandhomes-detail/6440-83rd-Ct-N_Minneapolis_MN_55445_M83104-84204
211,Brooklyn Park,1251,https://www.realtor.com/realestateandhomes-detail/5944-83rd-Pkwy-N_Brooklyn-Park_MN_55443_M80758-71832
212,Minneapolis,892,https://www.realtor.com/realestateandhomes-detail/1510-E-48th-St_Minneapolis_MN_55417_M76292-18692
213,Minneapolis,792,https://www.realtor.com/realestateandhomes-detail/3815-Vincent-Ave-N_Minneapolis_MN_55412_M82682-82894
214,Minneapolis,992,https://www.realtor.com/realestateandhomes-detail/4530-Xerxes-Ave-N_Minneapolis_MN_55412_M85857-58458
215,Minneapolis,1208,https://www.realtor.com/realestateandhomes-detail/3038-13th-Ave-S-Apt-9_Minneapolis_MN_55407_M76622-65879
216,Blaine,1354,https://www.realtor.com/realestateandhomes-detail/729-125th-Ln-NE_Blaine_MN_55434_M70893-84249
217,Coon Rapids,1425,https://www.realtor.com/realestateandhomes-detail/12430-Aztec-St-NW_Coon-Rapids_MN_55433_M76179-15219
218,Minneapolis,888,https://www.realtor.com/realestateandhomes-detail/3216-15th-Ave-S-Apt-4_Minneapolis_MN_55407_M78728-96318
219,Minneapolis,730,https://www.realtor.com/realestateandhomes-detail/3150-Excelsior-Blvd-Apt-207_Minneapolis_MN_55416_M75946-67905
220,Fridley,1420,https://www.realtor.com/realestateandhomes-detail/5403-W-Brenner-Pass_Fridley_MN_55432_M87739-85585
221,Robbinsdale,1590,https://www.realtor.com/realestateandhomes-detail/3530-Abbott-Ave-N_Robbinsdale_MN_55422_M82864-35260
222,Minneapolis,1907,https://www.realtor.com/realestateandhomes-detail/2022-Queen-Ave-N_Minneapolis_MN_55411_M83888-99971
223,Minneapolis,1586,https://www.realtor.com/realestateandhomes-detail/2215-Emerson-Ave-N_Minneapolis_MN_55411_M82967-52667
224,Minneapolis,960,https://www.realtor.com/realestateandhomes-detail/26-Arthur-Ave-SE-Apt-104_Minneapolis_MN_55414_M70135-78321
225,Minneapolis,956,https://www.realtor.com/realestateandhomes-detail/232-W-Franklin-Ave-Apt-104_Minneapolis_MN_55404_M89764-51970
226,Minneapolis,644,https://www.realtor.com/realestateandhomes-detail/821-Douglas-Ave-Apt-303_Minneapolis_MN_55403_M77436-14099
227,Edina,1215,https://www.realtor.com/realestateandhomes-detail/6400-York-Ave-S-Apt-604_Edina_MN_55435_M79030-04571
228,Minneapolis,672,https://www.realtor.com/realestateandhomes-detail/4209-39th-Ave-S_Minneapolis_MN_55406_M82051-43534
229,Minneapolis,1731,https://www.realtor.com/realestateandhomes-detail/5036-Camden-Ave-N_Minneapolis_MN_55430_M87306-44590
230,Minneapolis,1692,https://www.realtor.com/realestateandhomes-detail/3415-Aldrich-Ave-N_Minneapolis_MN_55412_M77844-51458
231,Minneapolis,840,https://www.realtor.com/realestateandhomes-detail/3242-Upton-Ave-N_Minneapolis_MN_55412_M81656-63860
232,Crystal,1137,https://www.realtor.com/realestateandhomes-detail/4516-Douglas-Dr-N_Minneapolis_MN_55422_M87962-59062
233,Minneapolis,1084,https://www.realtor.com/realestateandhomes-detail/5126-Aldrich-Ave-N_Minneapolis_MN_55430_M78626-75301
234,Minneapolis,1624,https://www.realtor.com/realestateandhomes-detail/3351-Morgan-Ave-N_Minneapolis_MN_55412_M86934-41807
235,Minneapolis,1588,https://www.realtor.com/realestateandhomes-detail/2806-Irving-Ave-N_Minneapolis_MN_55411_M81533-47023
236,Minneapolis,850,https://www.realtor.com/realestateandhomes-detail/4324-Nokomis-Ave_Minneapolis_MN_55406_M75953-67398
237,Minneapolis,782,https://www.realtor.com/realestateandhomes-detail/1770-Bryant-Ave-S-Apt-119_Minneapolis_MN_55403_M76612-70488
238,Minneapolis,768,https://www.realtor.com/realestateandhomes-detail/3210-E-35th-St_Minneapolis_MN_55406_M80296-94957
239,Minneapolis,1120,https://www.realtor.com/realestateandhomes-detail/3347-4th-Ave-S_Minneapolis_MN_55408_M86183-81901
240,Brooklyn Park,2250,https://www.realtor.com/realestateandhomes-detail/7633-Irving-Ave-N_Brooklyn-Park_MN_55444_M80893-65955
241,Minneapolis,730,https://www.realtor.com/realestateandhomes-detail/3150-Excelsior-Blvd-Apt-312_Minneapolis_MN_55416_M75979-47308
242,Coon Rapids,1428,https://www.realtor.com/realestateandhomes-detail/10794-Tamarack-Cir-NW_Coon-Rapids_MN_55433_M75159-92683
243,Blaine,1329,https://www.realtor.com/realestateandhomes-detail/1530-127th-Ln-NE_Blaine_MN_55449_M87818-56922
244,Saint Anthony,650,https://www.realtor.com/realestateandhomes-detail/3245-Stinson-Blvd-N_Saint-Anthony_MN_55418_M77213-44563
245,Edina,900,https://www.realtor.com/realestateandhomes-detail/6950-Langford-Dr-7_Edina_MN_55436_M77130-18241
246,Saint Louis Park,1296,https://www.realtor.com/realestateandhomes-detail/7441-W-Franklin-Ave_Minneapolis_MN_55426_M70426-80576
247,Minneapolis,1476,https://www.realtor.com/realestateandhomes-detail/3530-Knox-Ave-N_Minneapolis_MN_55412_M83603-67038
248,Minneapolis,925,https://www.realtor.com/realestateandhomes-detail/1112-W-25th-St-Apt-203_Minneapolis_MN_55405_M86443-35261
249,Brooklyn Center,1064,https://www.realtor.com/realestateandhomes-detail/5439-Colfax-Ave-N_Brooklyn-Center_MN_55430_M81760-43388
250,Columbia Heights,1329,https://www.realtor.com/realestateandhomes-detail/3906-Tyler-St-NE_Minneapolis_MN_55421_M78152-71096
251,Brooklyn Park,960,https://www.realtor.com/realestateandhomes-detail/7049-Florida-Ave-N_Brooklyn-Park_MN_55428_M76909-98624
252,Plymouth,1104,https://www.realtor.com/realestateandhomes-detail/2744-Terraceview-Ct_Plymouth_MN_55447_M82099-66065
253,Minneapolis,978,https://www.realtor.com/realestateandhomes-detail/4126-Irving-Ave-N_Minneapolis_MN_55412_M85574-03447
254,Minneapolis,750,https://www.realtor.com/realestateandhomes-detail/52-Groveland-Ter-Unit-211_Minneapolis_MN_55403_M77367-19014
255,Minneapolis,1200,https://www.realtor.com/realestateandhomes-detail/2410-Emerson-Ave-N_Minneapolis_MN_55411_M76534-18810
256,Minneapolis,745,https://www.realtor.com/realestateandhomes-detail/52-Groveland-Ter-Unit-309_Minneapolis_MN_55403_M77369-42610
257,Columbia Heights,1403,https://www.realtor.com/realestateandhomes-detail/4053-Van-Buren-St-NE_Columbia-Heights_MN_55421_M74852-61762
258,Minneapolis,1207,https://www.realtor.com/realestateandhomes-detail/2943-Russell-Ave-N_Minneapolis_MN_55411_M88894-46663
259,Minneapolis,1578,https://www.realtor.com/realestateandhomes-detail/3107-28th-Ave-S_Minneapolis_MN_55406_M87596-17194
260,Minneapolis,1232,https://www.realtor.com/realestateandhomes-detail/4938-Russell-Ave-N_Minneapolis_MN_55430_M88539-68966
261,Saint Louis Park,1350,https://www.realtor.com/realestateandhomes-detail/7235-W-Franklin-Ave_St-Louis-Park_MN_55426_M75034-65732
262,Minneapolis,581,https://www.realtor.com/realestateandhomes-detail/20-2nd-St-NE-Unit-P602_Minneapolis_MN_55413_M73699-89092
263,Crystal,816,https://www.realtor.com/realestateandhomes-detail/5808-Quail-Ave-N_Crystal_MN_55429_M83320-64517
264,Brooklyn Center,1988,https://www.realtor.com/realestateandhomes-detail/6043-Colfax-Ave-N_Brooklyn-Center_MN_55430_M80548-17277
265,Brooklyn Park,2045,https://www.realtor.com/realestateandhomes-detail/6422-Welcome-Ave-N_Brooklyn-Park_MN_55429_M88850-77102
266,Coon Rapids,975,https://www.realtor.com/realestateandhomes-detail/419-111th-Ave-NW_Coon-Rapids_MN_55448_M82699-86458
267,Minneapolis,755,https://www.realtor.com/realestateandhomes-detail/11-S-12th-St-Apt-303_Minneapolis_MN_55403_M73946-42179
268,Minneapolis,1128,https://www.realtor.com/realestateandhomes-detail/2040-James-Ave-N_Minneapolis_MN_55411_M86188-12646
269,Minneapolis,750,https://www.realtor.com/realestateandhomes-detail/52-Groveland-Ter-Unit-303_Minneapolis_MN_55403_M77593-76707
270,Brooklyn Park,1396,https://www.realtor.com/realestateandhomes-detail/7724-York-Ln-N_Brooklyn-Park_MN_55443_M88593-51709
271,Minneapolis,1221,https://www.realtor.com/realestateandhomes-detail/2019-Golden-Valley-Rd_Minneapolis_MN_55411_M78368-41779
272,Brooklyn Park,1500,https://www.realtor.com/realestateandhomes-detail/3714-Brookdale-Cir-N_Brooklyn-Park_MN_55443_M75107-66033
273,Minneapolis,1233,https://www.realtor.com/realestateandhomes-detail/1303-Yale-Pl-Apt-7_Minneapolis_MN_55403_M76537-78171
274,Coon Rapids,1480,https://www.realtor.com/realestateandhomes-detail/1633-106th-Ln-NW_Coon-Rapids_MN_55433_M75318-41042
275,Minneapolis,1660,https://www.realtor.com/realestateandhomes-detail/2122-Dupont-Ave-N_Minneapolis_MN_55411_M84372-29679
276,Plymouth,1367,https://www.realtor.com/realestateandhomes-detail/9905-54th-Pl-N-Apt-8_Plymouth_MN_55442_M84650-43920
277,Minneapolis,1803,https://www.realtor.com/realestateandhomes-detail/3255-Morgan-Ave-N_Minneapolis_MN_55412_M84690-34525
278,Coon Rapids,1324,https://www.realtor.com/realestateandhomes-detail/11072-Cottonwood-Cir-NW_Coon-Rapids_MN_55448_M86362-73406
279,Minneapolis,1121,https://www.realtor.com/realestateandhomes-detail/5200-Dupont-Ave-N_Minneapolis_MN_55430_M85371-89379
280,Columbia Heights,1396,https://www.realtor.com/realestateandhomes-detail/249-Maureen-Ln-NE_Minneapolis_MN_55421_M88352-88580
281,Minneapolis,1200,https://www.realtor.com/realestateandhomes-detail/4607-Oliver-Ave-N_Minneapolis_MN_55412_M76803-81682
282,Bloomington,1334,https://www.realtor.com/realestateandhomes-detail/9500-Collegeview-Rd-Apt-110_Bloomington_MN_55437_M83866-97612
283,Minneapolis,895,https://www.realtor.com/realestateandhomes-detail/4750-E-53rd-St-Apt-410_Minneapolis_MN_55417_M72342-54454
284,Columbia Heights,1771,https://www.realtor.com/realestateandhomes-detail/4609-Polk-St-NE_Minneapolis_MN_55421_M76271-52098
285,Minneapolis,660,https://www.realtor.com/realestateandhomes-detail/4714-Fremont-Ave-N_Minneapolis_MN_55430_M72651-53698
286,Saint Louis Park,1350,https://www.realtor.com/realestateandhomes-detail/7321-W-Franklin-Ave_St-Louis-Park_MN_55426_M87307-19642
287,Golden Valley,1600,https://www.realtor.com/realestateandhomes-detail/6184-Golden-Valley-Rd_Golden-Valley_MN_55422_M78647-41191
288,Edina,956,https://www.realtor.com/realestateandhomes-detail/7220-York-Ave-S-Apt-108_Edina_MN_55435_M83302-61749
289,Minneapolis,940,https://www.realtor.com/realestateandhomes-detail/1805-Franklin-Ave-SE-1_Minneapolis_MN_55414_M78900-22021
290,Coon Rapids,1550,https://www.realtor.com/realestateandhomes-detail/11808-Zea-St-NW_Coon-Rapids_MN_55433_M73942-77927
291,Minneapolis,1844,https://www.realtor.com/realestateandhomes-detail/3327-Fremont-Ave-N_Minneapolis_MN_55412_M84980-56471
292,Minneapolis,1698,https://www.realtor.com/realestateandhomes-detail/310-25th-Ave-N_Minneapolis_MN_55411_M81404-58785
293,Edina,1250,https://www.realtor.com/realestateandhomes-detail/7500-Cahill-Rd-Apt-204C_Edina_MN_55439_M78859-74738
294,Minneapolis,1296,https://www.realtor.com/realestateandhomes-detail/1714-Thomas-Ave-N_Minneapolis_MN_55411_M84788-59955
295,Blaine,1434,https://www.realtor.com/realestateandhomes-detail/914-94th-Ave-NE_Blaine_MN_55434_M84619-35103
296,Minneapolis,1370,https://www.realtor.com/realestateandhomes-detail/3226-Vincent-Ave-N_Minneapolis_MN_55412_M74110-94833
297,Brooklyn Park,1316,https://www.realtor.com/realestateandhomes-detail/3669-Brookdale-Dr-N_Brooklyn-Park_MN_55443_M78305-87398
298,Columbia Heights,1500,https://www.realtor.com/realestateandhomes-detail/4259-2nd-St-NE_Minneapolis_MN_55421_M88101-71334
299,Minneapolis,705,https://www.realtor.com/realestateandhomes-detail/15-S-1st-St-Apt-1505_Minneapolis_MN_55401_M87528-72213
300,Minneapolis,1395,https://www.realtor.com/realestateandhomes-detail/2939-Knox-Ave-N_Minneapolis_MN_55411_M87382-35470
301,Minneapolis,792,https://www.realtor.com/realestateandhomes-detail/4211-4th-Ave-S_Minneapolis_MN_55409_M80839-09383
302,Brooklyn Park,1300,https://www.realtor.com/realestateandhomes-detail/6123-64th-Ave-N_Brooklyn-Park_MN_55429_M85023-16161
303,Coon Rapids,1730,https://www.realtor.com/realestateandhomes-detail/3674-118th-Ln-NW_Coon-Rapids_MN_55433_M73821-29229
304,Golden Valley,1164,https://www.realtor.com/realestateandhomes-detail/2559-Unity-Ave-N_Golden-Valley_MN_55422_M73701-83125
305,Brooklyn Center,1495,https://www.realtor.com/realestateandhomes-detail/7031-Regent-Ave-N_Brooklyn-Center_MN_55429_M89601-73051
306,Plymouth,1022,https://www.realtor.com/realestateandhomes-detail/3563-Pilgrim-Ln-NN_Plymouth_MN_55441_M81235-13876
307,Blaine,1288,https://www.realtor.com/realestateandhomes-detail/10066-Fillmore-St-NE-Unit-B_Blaine_MN_55434_M72000-27961
308,Minneapolis,1320,https://www.realtor.com/realestateandhomes-detail/3246-Humboldt-Ave-N_Minneapolis_MN_55412_M78219-40996
309,Blaine,2029,https://www.realtor.com/realestateandhomes-detail/702-109th-Ln-NE_Blaine_MN_55434_M70116-50641
310,Brooklyn Center,1901,https://www.realtor.com/realestateandhomes-detail/4013-61st-Ave-N_Brooklyn-Center_MN_55429_M74444-18809
311,Golden Valley,1620,https://www.realtor.com/realestateandhomes-detail/6196-Golden-Valley-Rd_Golden-Valley_MN_55422_M78719-70784
312,Minneapolis,1690,https://www.realtor.com/realestateandhomes-detail/3033-38th-Ave-S_Minneapolis_MN_55406_M82584-27228
313,Minneapolis,863,https://www.realtor.com/realestateandhomes-detail/1311-Grand-St-NE_Minneapolis_MN_55413_M80807-96011
314,Brooklyn Park,1296,https://www.realtor.com/realestateandhomes-detail/2644-101st-Ln-N_Brooklyn-Park_MN_55444_M88965-56418
315,Minneapolis,584,https://www.realtor.com/realestateandhomes-detail/20-2nd-St-NE-Unit-P402_Minneapolis_MN_55413_M84192-94275
316,Fridley,2420,https://www.realtor.com/realestateandhomes-detail/5820-4th-St-NE_Fridley_MN_55432_M88151-47483
317,Crystal,1459,https://www.realtor.com/realestateandhomes-detail/5762-Colorado-Ave-N_Crystal_MN_55429_M80907-22050
318,Minneapolis,1257,https://www.realtor.com/realestateandhomes-detail/3000-James-Ave-N_Minneapolis_MN_55411_M87681-22756
319,Saint Louis Park,1060,https://www.realtor.com/realestateandhomes-detail/6120-W-Lake-St_Minneapolis_MN_55416_M74599-08662
320,Columbia Heights,952,https://www.realtor.com/realestateandhomes-detail/4224-Washington-St-NE_Minneapolis_MN_55421_M72008-10823
321,Brooklyn Park,1796,https://www.realtor.com/realestateandhomes-detail/3785-Brookdale-Cir-N_Brooklyn-Park_MN_55443_M76094-51815
322,Minneapolis,756,https://www.realtor.com/realestateandhomes-detail/50-Groveland-Ter-Unit-103_Minneapolis_MN_55403_M88096-57285
323,Minneapolis,2592,https://www.realtor.com/realestateandhomes-detail/3145-Park-Ave_Minneapolis_MN_55407_M89440-72238
324,Edina,900,https://www.realtor.com/realestateandhomes-detail/4370-Brookside-Ct-Apt-209_Edina_MN_55436_M89729-64869
325,Minneapolis,1214,https://www.realtor.com/realestateandhomes-detail/2927-Thomas-Ave-N_Minneapolis_MN_55411_M89225-64194
326,Minneapolis,1064,https://www.realtor.com/realestateandhomes-detail/4831-Dupont-Ave-N_Minneapolis_MN_55430_M72345-21093
327,Coon Rapids,1643,https://www.realtor.com/realestateandhomes-detail/11879-Undercliff-St-NW_Coon-Rapids_MN_55433_M74173-82811
328,Minneapolis,1942,https://www.realtor.com/realestateandhomes-detail/2816-Penn-Ave-N_Minneapolis_MN_55411_M80931-99792
330,Minneapolis,2064,https://www.realtor.com/realestateandhomes-detail/1015-16th-Ave-N_Minneapolis_MN_55411_M73665-20210
331,Minneapolis,1568,https://www.realtor.com/realestateandhomes-detail/1215-Irving-Ave-N_Minneapolis_MN_55411_M79940-21820
332,Fridley,1182,https://www.realtor.com/realestateandhomes-detail/5417-W-Bavarian-Pass_Fridley_MN_55432_M71157-22527
333,Minneapolis,1530,https://www.realtor.com/realestateandhomes-detail/215-Lowry-Ave-NE_Minneapolis_MN_55418_M82640-11831
334,Minneapolis,2124,https://www.realtor.com/realestateandhomes-detail/2216-Ilion-Ave-N_Minneapolis_MN_55411_M89647-07604
